paper_id,author_id,author_name,institution_candidate,country_candidate,first_page_text_path
CVPR-2015-P0041,CVPR-2015-A000148,Long Mai,Portland State University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0041.txt
CVPR-2015-P0041,CVPR-2015-A000149,Feng Liu,Portland State University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0041.txt
CVPR-2015-P0042,CVPR-2015-A000150,Christian Hane,Department of Computer Science,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0042.txt
CVPR-2015-P0042,CVPR-2015-A000151,Lubor Ladicky,Department of Computer Science,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0042.txt
CVPR-2015-P0042,CVPR-2015-A000152,Marc Pollefeys,Department of Computer Science,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0042.txt
CVPR-2015-P0043,CVPR-2015-A000153,George Papandreou,Google,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0043.txt
CVPR-2015-P0043,CVPR-2015-A000154,Iasonas Kokkinos,Google,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0043.txt
CVPR-2015-P0043,CVPR-2015-A000155,Pierre-Andre Savalle,Google,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0043.txt
CVPR-2015-P0044,CVPR-2015-A000156,Yezhou Yang,"Computer Vision Lab, University of Maryland, College Park",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0044.txt
CVPR-2015-P0044,CVPR-2015-A000157,Cornelia Fermuller,"Computer Vision Lab, University of Maryland, College Park NICTA and ANU",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0044.txt
CVPR-2015-P0044,CVPR-2015-A000158,Yi Li,"Computer Vision Lab, University of Maryland, College Park NICTA and ANU",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0044.txt
CVPR-2015-P0044,CVPR-2015-A000159,Yiannis Aloimonos,"Computer Vision Lab, University of Maryland, College Park",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0044.txt
CVPR-2015-P0045,CVPR-2015-A000160,Sheng Huang,"Chongqing University, P.R.China Rutgers University, USA",United States | China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0045.txt
CVPR-2015-P0045,CVPR-2015-A000161,Mohamed Elhoseiny,"Chongqing University, P.R.China Rutgers University, USA",United States | China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0045.txt
CVPR-2015-P0045,CVPR-2015-A000162,Ahmed Elgammal,"Chongqing University, P.R.China Rutgers University, USA",United States | China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0045.txt
CVPR-2015-P0045,CVPR-2015-A000163,Dan Yang,"Chongqing University, P.R.China Rutgers University, USA",United States | China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0045.txt
CVPR-2015-P0046,CVPR-2015-A000164,Roozbeh Mottaghi,Allen Institute for AI,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0046.txt
CVPR-2015-P0046,CVPR-2015-A000165,Yu Xiang,University of Michigan-Ann Arbor | Stanford University,United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0046.txt
CVPR-2015-P0046,CVPR-2015-A000166,Silvio Savarese,Stanford University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0046.txt
CVPR-2015-P0047,CVPR-2015-A000167,Anh Nguyen,University of Wyoming,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0047.txt
CVPR-2015-P0047,CVPR-2015-A000168,Jason Yosinski,Cornell University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0047.txt
CVPR-2015-P0047,CVPR-2015-A000169,Jeff Clune,University of Wyoming,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0047.txt
CVPR-2015-P0048,CVPR-2015-A000170,Ross Girshick,Microsoft Research,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0048.txt
CVPR-2015-P0048,CVPR-2015-A000171,Forrest Iandola,Microsoft Research,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0048.txt
CVPR-2015-P0048,CVPR-2015-A000172,Trevor Darrell,Microsoft Research,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0048.txt
CVPR-2015-P0048,CVPR-2015-A000173,Jitendra Malik,Microsoft Research,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0048.txt
CVPR-2015-P0049,CVPR-2015-A000174,Bharath Hariharan,University of California Berkeley Pablo Arbeláez Universidad de los Andes Colombia,United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0049.txt
CVPR-2015-P0049,CVPR-2015-A000175,Pablo Arbelaez,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0049.txt
CVPR-2015-P0049,CVPR-2015-A000176,Ross Girshick,Microsoft Research Redmond,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0049.txt
CVPR-2015-P0049,CVPR-2015-A000177,Jitendra Malik,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0049.txt
CVPR-2015-P0050,CVPR-2015-A000178,Johannes Hofmanninger,"Department of Biomedical Imaging and Image-guided Therapy Computational Imaging Research Lab, Medical University of Vienna, Austria",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0050.txt
CVPR-2015-P0050,CVPR-2015-A000179,Georg Langs,"Department of Biomedical Imaging and Image-guided Therapy Computational Imaging Research Lab, Medical University of Vienna, Austria",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0050.txt
CVPR-2015-P0051,CVPR-2015-A000180,Stephan Schraml,"AIT Austrian Institute of Technology Digital Safety & Security Department New Sensor Technologies Donau-City-Straße , Vienna, Austria",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0051.txt
CVPR-2015-P0051,CVPR-2015-A000181,Ahmed Nabil Belbachir,"AIT Austrian Institute of Technology Digital Safety & Security Department New Sensor Technologies Donau-City-Straße , Vienna, Austria",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0051.txt
CVPR-2015-P0051,CVPR-2015-A000182,Horst Bischof,"Graz University of Technology Institute for Computer Graphics and Vision Graz, Austria",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0051.txt
CVPR-2015-P0052,CVPR-2015-A000183,Daniel Prusa,"Center for Machine Perception, Faculty of Electrical Engineering, Czech Technical University",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0052.txt
CVPR-2015-P0053,CVPR-2015-A000184,Hangfan Liu,"Institute of Digital Media, Peking University, Beijing , China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0053.txt
CVPR-2015-P0053,CVPR-2015-A000185,Ruiqin Xiong,"Institute of Digital Media, Peking University, Beijing , China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0053.txt
CVPR-2015-P0053,CVPR-2015-A000186,Jian Zhang,"Institute of Digital Media, Peking University, Beijing , China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0053.txt
CVPR-2015-P0053,CVPR-2015-A000187,Wen Gao,"Institute of Digital Media, Peking University, Beijing , China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0053.txt
CVPR-2015-P0054,CVPR-2015-A000188,Mingsong Dou,"Department of Computer Science, UNC-Chapel Hill Microsoft Research",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0054.txt
CVPR-2015-P0054,CVPR-2015-A000189,Jonathan Taylor,"Department of Computer Science, UNC-Chapel Hill Microsoft Research",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0054.txt
CVPR-2015-P0054,CVPR-2015-A000190,Henry Fuchs,"Department of Computer Science, UNC-Chapel Hill Microsoft Research",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0054.txt
CVPR-2015-P0054,CVPR-2015-A000191,Andrew Fitzgibbon,"Department of Computer Science, UNC-Chapel Hill Microsoft Research",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0054.txt
CVPR-2015-P0054,CVPR-2015-A000192,Shahram Izadi,"Department of Computer Science, UNC-Chapel Hill Microsoft Research",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0054.txt
CVPR-2015-P0055,CVPR-2015-A000193,Jeffrey Byrne,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0055.txt
CVPR-2015-P0056,CVPR-2015-A000194,Gottfried Graber,Graz University of Technology,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0056.txt
CVPR-2015-P0056,CVPR-2015-A000195,Jonathan Balzer,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0056.txt
CVPR-2015-P0056,CVPR-2015-A000196,Stefano Soatto,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0056.txt
CVPR-2015-P0056,CVPR-2015-A000197,Thomas Pock,Graz University of Technology | AIT Austrian Institute of Technology,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0056.txt
CVPR-2015-P0057,CVPR-2015-A000198,Alexander Shekhovtsov,"Heidelberg University, Germany",Germany,data/raw/cvpr/2015/first_pages/CVPR-2015-P0057.txt
CVPR-2015-P0057,CVPR-2015-A000199,Paul Swoboda,"Heidelberg University, Germany",Germany,data/raw/cvpr/2015/first_pages/CVPR-2015-P0057.txt
CVPR-2015-P0057,CVPR-2015-A000200,Bogdan Savchynskyy,"Heidelberg University, Germany",Germany,data/raw/cvpr/2015/first_pages/CVPR-2015-P0057.txt
CVPR-2015-P0058,CVPR-2015-A000201,Abhishek Sharma,Computer Science Department University of Maryland,United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0058.txt
CVPR-2015-P0058,CVPR-2015-A000202,Oncel Tuzel,Computer Science Department University of Maryland,United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0058.txt
CVPR-2015-P0058,CVPR-2015-A000203,David W. Jacobs,Computer Science Department University of Maryland,United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0058.txt
CVPR-2015-P0059,CVPR-2015-A000204,Xiaolong Wang,"Robotics Institute, Carnegie Mellon University",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0059.txt
CVPR-2015-P0059,CVPR-2015-A000205,David Fouhey,"Robotics Institute, Carnegie Mellon University",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0059.txt
CVPR-2015-P0059,CVPR-2015-A000206,Abhinav Gupta,"Robotics Institute, Carnegie Mellon University",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0059.txt
CVPR-2015-P0060,CVPR-2015-A000207,Deqing Sun,Harvard University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0060.txt
CVPR-2015-P0060,CVPR-2015-A000208,Erik B. Sudderth,Brown University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0060.txt
CVPR-2015-P0060,CVPR-2015-A000209,Hanspeter Pfister,Harvard University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0060.txt
CVPR-2015-P0061,CVPR-2015-A000210,Miguel A. Carreira-Perpinan,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0061.txt
CVPR-2015-P0061,CVPR-2015-A000211,Ramin Raziperchikolaei,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0061.txt
CVPR-2015-P0062,CVPR-2015-A000212,Shuran Song,Princeton University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0062.txt
CVPR-2015-P0062,CVPR-2015-A000213,Samuel P. Lichtenberg,Princeton University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0062.txt
CVPR-2015-P0062,CVPR-2015-A000214,Jianxiong Xiao,Princeton University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0062.txt
CVPR-2015-P0063,CVPR-2015-A000215,Chen Fang,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0063.txt
CVPR-2015-P0063,CVPR-2015-A000216,Hailin Jin,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0063.txt
CVPR-2015-P0063,CVPR-2015-A000217,Jianchao Yang,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0063.txt
CVPR-2015-P0063,CVPR-2015-A000218,Zhe Lin,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0063.txt
CVPR-2015-P0064,CVPR-2015-A000219,Xiaochun Cao,"School of Computer Science and Technology, Tianjin University, Tianjin , China | State Key Laboratory of Information Security, IIE, Chinese Academy of Sciences, Beijing, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0064.txt
CVPR-2015-P0064,CVPR-2015-A000220,Changqing Zhang,"School of Computer Science and Technology, Tianjin University, Tianjin , China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0064.txt
CVPR-2015-P0064,CVPR-2015-A000221,Huazhu Fu,"School of Computer Engineering, Nanyang Technological University, Nanyang Avenue , Singapore",Singapore,data/raw/cvpr/2015/first_pages/CVPR-2015-P0064.txt
CVPR-2015-P0064,CVPR-2015-A000222,Si Liu,"State Key Laboratory of Information Security, IIE, Chinese Academy of Sciences, Beijing, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0064.txt
CVPR-2015-P0064,CVPR-2015-A000223,Hua Zhang,"School of Computer Science and Technology, Tianjin University, Tianjin , China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0064.txt
CVPR-2015-P0065,CVPR-2015-A000224,Grant Van Horn,Caltech BYU Cornell Lab of Ornithology NYU,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0065.txt
CVPR-2015-P0065,CVPR-2015-A000225,Steve Branson,Caltech BYU Cornell Lab of Ornithology NYU,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0065.txt
CVPR-2015-P0065,CVPR-2015-A000226,Ryan Farrell,Caltech BYU Cornell Lab of Ornithology NYU,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0065.txt
CVPR-2015-P0065,CVPR-2015-A000227,Scott Haber,Caltech BYU Cornell Lab of Ornithology NYU,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0065.txt
CVPR-2015-P0065,CVPR-2015-A000228,Jessie Barry,Caltech BYU Cornell Lab of Ornithology NYU,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0065.txt
CVPR-2015-P0065,CVPR-2015-A000229,Panos Ipeirotis,Caltech BYU Cornell Lab of Ornithology NYU,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0065.txt
CVPR-2015-P0065,CVPR-2015-A000230,Pietro Perona,Caltech BYU Cornell Lab of Ornithology NYU,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0065.txt
CVPR-2015-P0065,CVPR-2015-A000231,Serge Belongie,Caltech BYU Cornell Lab of Ornithology NYU,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0065.txt
CVPR-2015-P0066,CVPR-2015-A000232,Miaojing Shi,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0066.txt
CVPR-2015-P0066,CVPR-2015-A000233,Yannis Avrithis,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0066.txt
CVPR-2015-P0066,CVPR-2015-A000234,Herve Jegou,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0066.txt
CVPR-2015-P0067,CVPR-2015-A000235,Wei Zhuo,"Australian National University, Canberra, Australia NICTA, Canberra, Australia",Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0067.txt
CVPR-2015-P0067,CVPR-2015-A000236,Mathieu Salzmann,"Australian National University, Canberra, Australia NICTA, Canberra, Australia",Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0067.txt
CVPR-2015-P0067,CVPR-2015-A000237,Xuming He,"Australian National University, Canberra, Australia NICTA, Canberra, Australia",Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0067.txt
CVPR-2015-P0067,CVPR-2015-A000238,Miaomiao Liu,"Australian National University, Canberra, Australia NICTA, Canberra, Australia",Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0067.txt
CVPR-2015-P0068,CVPR-2015-A000239,Juliet Fiss,University of Washington,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0068.txt
CVPR-2015-P0068,CVPR-2015-A000240,Brian Curless,University of Washington Richard Szeliski Microsoft Research,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0068.txt
CVPR-2015-P0068,CVPR-2015-A000241,Rick Szeliski,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0068.txt
CVPR-2015-P0069,CVPR-2015-A000242,Qian-Yi Zhou,Intel Labs,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0069.txt
CVPR-2015-P0069,CVPR-2015-A000243,Vladlen Koltun,Intel Labs,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0069.txt
CVPR-2015-P0070,CVPR-2015-A000244,Zuzana Kukelova,Microsoft Research Ltd,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0070.txt
CVPR-2015-P0070,CVPR-2015-A000245,Jan Heller,"Cambridge CB1 2FB, UK",United Kingdom,data/raw/cvpr/2015/first_pages/CVPR-2015-P0070.txt
CVPR-2015-P0070,CVPR-2015-A000246,Martin Bujnak,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0070.txt
CVPR-2015-P0070,CVPR-2015-A000247,Tomas Pajdla,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0070.txt
CVPR-2015-P0071,CVPR-2015-A000248,Jonathan Tompson,New York University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0071.txt
CVPR-2015-P0071,CVPR-2015-A000249,Ross Goroshin,New York University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0071.txt
CVPR-2015-P0071,CVPR-2015-A000250,Arjun Jain,New York University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0071.txt
CVPR-2015-P0071,CVPR-2015-A000251,Yann LeCun,New York University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0071.txt
CVPR-2015-P0071,CVPR-2015-A000252,Christoph Bregler,New York University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0071.txt
CVPR-2015-P0072,CVPR-2015-A000253,Jianping Shi,"The Chinese University of Hong Kong Image & Visual Computing Lab, Lenovo R&T",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0072.txt
CVPR-2015-P0072,CVPR-2015-A000254,Li Xu,"The Chinese University of Hong Kong Image & Visual Computing Lab, Lenovo R&T",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0072.txt
CVPR-2015-P0072,CVPR-2015-A000255,Jiaya Jia,"The Chinese University of Hong Kong Image & Visual Computing Lab, Lenovo R&T",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0072.txt
CVPR-2015-P0073,CVPR-2015-A000256,De-An Huang,"The Robotics Institute, Carnegie Mellon University",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0073.txt
CVPR-2015-P0073,CVPR-2015-A000257,Minghuang Ma,"The Robotics Institute, Carnegie Mellon University",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0073.txt
CVPR-2015-P0073,CVPR-2015-A000258,Wei-Chiu Ma,"The Robotics Institute, Carnegie Mellon University",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0073.txt
CVPR-2015-P0073,CVPR-2015-A000259,Kris M. Kitani,"The Robotics Institute, Carnegie Mellon University",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0073.txt
CVPR-2015-P0074,CVPR-2015-A000260,Junho Yim,"School of Electrical Engineering, KAIST, South Korea",South Korea,data/raw/cvpr/2015/first_pages/CVPR-2015-P0074.txt
CVPR-2015-P0074,CVPR-2015-A000261,Heechul Jung,"School of Electrical Engineering, KAIST, South Korea",South Korea,data/raw/cvpr/2015/first_pages/CVPR-2015-P0074.txt
CVPR-2015-P0074,CVPR-2015-A000262,ByungIn Yoo,"School of Electrical Engineering, KAIST, South Korea | Samsung Advanced Institute of Technology",South Korea,data/raw/cvpr/2015/first_pages/CVPR-2015-P0074.txt
CVPR-2015-P0074,CVPR-2015-A000263,Changkyu Choi,Samsung Advanced Institute of Technology,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0074.txt
CVPR-2015-P0074,CVPR-2015-A000264,Dusik Park,Samsung Advanced Institute of Technology,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0074.txt
CVPR-2015-P0074,CVPR-2015-A000265,Junmo Kim,"School of Electrical Engineering, KAIST, South Korea",South Korea,data/raw/cvpr/2015/first_pages/CVPR-2015-P0074.txt
CVPR-2015-P0075,CVPR-2015-A000266,Maxime Oquab,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0075.txt
CVPR-2015-P0075,CVPR-2015-A000267,Leon Bottou,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0075.txt
CVPR-2015-P0075,CVPR-2015-A000268,Ivan Laptev,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0075.txt
CVPR-2015-P0075,CVPR-2015-A000269,Josef Sivic,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0075.txt
CVPR-2015-P0076,CVPR-2015-A000270,Xiao-Yuan Jing,"State Key Laboratory of Software Engineering, School of Computer, Wuhan University, China | College of Automation, Nanjing University of Posts and Telecommunications, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0076.txt
CVPR-2015-P0076,CVPR-2015-A000271,Xiaoke Zhu,"State Key Laboratory of Software Engineering, School of Computer, Wuhan University, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0076.txt
CVPR-2015-P0076,CVPR-2015-A000272,Fei Wu,"State Key Laboratory of Software Engineering, School of Computer, Wuhan University, China | College of Automation, Nanjing University of Posts and Telecommunications, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0076.txt
CVPR-2015-P0076,CVPR-2015-A000273,Xinge You,"School of Electronic Information and Communications, Huazhong University of Science and Technology, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0076.txt
CVPR-2015-P0076,CVPR-2015-A000274,Qinglong Liu,"State Key Laboratory of Software Engineering, School of Computer, Wuhan University, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0076.txt
CVPR-2015-P0076,CVPR-2015-A000275,Dong Yue,"College of Automation, Nanjing University of Posts and Telecommunications, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0076.txt
CVPR-2015-P0076,CVPR-2015-A000276,Ruimin Hu,"National Engineering Research Center for Multimedia Software, School of Computer, Wuhan University, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0076.txt
CVPR-2015-P0076,CVPR-2015-A000277,Baowen Xu,"State Key Laboratory of Software Engineering, School of Computer, Wuhan University, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0076.txt
